player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Harrison Reed,Fulham,MID,4.4,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24897,27589,381,1054,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,553,203,542,203,514,193,556,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,504,295,510,182,558,207,329,112,0.0,0.0
Luke Harris,Fulham,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,266,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Oxford United on loan for the rest of the season.,629,253,622,253,602,244,632,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,444,263,595,234,635,257,738,325,0.0,0.0
Martial Godo,Fulham,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,898,5710,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Strasbourg permanently.,644,266,637,266,617,257,647,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,464,277,610,247,650,270,618,250,0.0,0.0
Landon Emenalo,Chelsea,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,369,88,84,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,660,277,653,277,633,268,663,278,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,482,289,626,258,664,279,722,316,0.0,0.0
Walter Benitez,Crystal Palace,GKP,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7180,19025,168,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,476,45,459,31,427,19,478,45,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,625,51,425,39,482,45,301,42,0.0,0.0
Remi Matthews,Crystal Palace,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2560,4557,40,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,482,48,465,34,433,22,484,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,631,54,431,42,488,48,462,73,0.0,0.0
Andreas Andreas,Fulham,MID,5.3,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2438,33909,0,188,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Palmeiras permanently.,714,312,713,313,708,311,716,313,1.0,,1.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,201,127,694,302,716,313,511,178,0.0,0.0
Borna Sosa,Crystal Palace,DEF,4.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4889,10625,140,394,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,682,239,677,239,664,238,685,239,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,315,50,655,232,684,239,439,165,0.0,0.0
Chadi Chadi Riad,Crystal Palace,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,368,701,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Expected back 01 Nov,516,199,501,198,468,189,519,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,676,189,468,183,523,200,713,239,0.0,0.0
Samuel Amissah,Fulham,DEF,3.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3740,9355,128,309,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,460,177,440,173,408,165,462,176,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,740,241,408,157,466,177,405,150,0.0,0.0
Rob Holding,Crystal Palace,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3357,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Colorado Rapids permanently.,479,183,462,180,430,172,481,182,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,628,162,428,164,485,183,653,222,0.0,0.0
Caleb Kporha,Crystal Palace,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,323,1695,9,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Back injury - Unknown return date,534,211,519,210,487,202,537,211,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,695,202,487,196,540,211,679,231,0.0,0.0
Cheick Doucouré,Crystal Palace,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,225,443,10,11,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,687,294,682,294,669,288,690,295,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,329,205,662,279,689,294,732,323,0.0,0.0
Asher Agbinone,Crystal Palace,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2685,4430,99,172,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,589,225,580,225,556,215,592,226,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,572,321,552,204,596,229,567,209,0.0,0.0
Steven Benda,Fulham,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,359,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Millwall on loan for the rest of the season.,491,54,475,40,442,28,493,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,642,60,440,48,497,54,720,82,0.0,0.0
Naouirou Ahamada,Crystal Palace,MID,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3395,3832,109,202,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,564,208,553,208,527,198,567,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,532,301,525,187,571,212,574,215,0.0,0.0
Solly March,Brighton,MID,5.8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,312,2086,15,21,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,731,323,731,323,731,322,732,323,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,110,76,722,318,732,323,708,308,0.0,0.0
Giovanni Leoni,Liverpool,DEF,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1461,1962,13,36,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Expected back 01 Sep,697,240,692,240,681,239,700,240,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,356,60,673,234,699,240,675,229,0.0,0.0
Carlos Miguel C.Miguel,Nott'm Forest,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,448,12518,0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Palmeiras permanently.,503,62,488,48,455,36,506,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,659,68,454,56,510,62,482,75,0.0,0.0
Chido Obi,Man Utd,FWD,4.3,0,0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,102960,174693,11434,10291,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,548,50,535,50,506,48,551,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,607,82,500,45,553,52,144,23,0.0,0.0
Dominic Sadi,Bournemouth,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3895,6619,0,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Novi Pazar on loan for the rest of the season.,635,259,628,259,608,250,638,260,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,452,270,601,240,641,263,587,226,0.0,0.0
Zain Silcott-Duberry,Bournemouth,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15405,16251,0,648,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Olympiakos permanently.,577,217,568,217,543,207,580,218,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,557,312,540,196,584,221,471,158,0.0,0.0
Enes Enes Ünal,Bournemouth,FWD,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,579,1131,22,33,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,716,75,715,75,712,75,718,76,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,166,41,700,71,718,76,695,81,0.0,0.0
Odysseas Odysseas,Newcastle,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1965,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Sevilla on loan for the rest of the season.,475,44,458,30,426,18,477,44,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,624,50,424,38,481,44,665,80,0.0,0.0
Mark Gillespie,Newcastle,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3040,5829,73,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,469,39,452,25,420,13,471,39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,618,45,418,33,475,39,414,64,0.0,0.0
Daniel Adu-Adjei,Bournemouth,FWD,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22144,35612,0,1330,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined HNK Rijeka permanently.,592,60,583,60,559,59,595,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,575,78,555,55,599,62,349,54,0.0,0.0
Yoane Wissa,Newcastle,FWD,7.4,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,85210,305961,105,1935,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Expected back 02 Nov,743,82,743,82,743,82,743,82,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,24,9,741,82,743,82,228,36,0.0,0.0
Remy Rees-Dottin,Bournemouth,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10373,9402,431,515,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,596,229,587,229,563,219,599,230,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,580,325,559,208,603,233,412,137,0.0,0.0
Ethan Wheatley,Man Utd,FWD,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3886,11888,0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Northampton Town on loan for the rest of the season.,647,64,640,64,620,63,650,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,467,62,613,59,653,66,464,66,0.0,0.0
Rasmus Højlund,Man Utd,FWD,6.3,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5437,53781,0,393,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Napoli on loan for the rest of the season.,735,77,735,77,736,78,736,78,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,77,23,731,76,736,78,316,51,0.0,0.0
Jacob Slater,Brighton,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3175,12881,0,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Harrogate Town on loan until January.,533,210,518,209,486,201,536,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,694,201,486,195,539,210,436,163,0.0,0.0
Jack Moorhouse,Man Utd,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,723,2388,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Leyton Orient on loan for the rest of the season.,639,262,632,262,612,253,642,263,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,458,273,605,243,645,266,651,272,0.0,0.0
Sékou Kone,Man Utd,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4688,6917,162,280,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,598,230,589,230,565,220,601,231,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,584,327,562,210,605,234,494,171,0.0,0.0
Jack J.Fletcher,Man Utd,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3290,3915,65,152,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,583,220,574,220,550,210,586,221,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,564,315,546,199,590,224,562,207,0.0,0.0
Jayce Fitzgerald,Man Utd,MID,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1605,2764,75,111,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,587,223,578,223,554,213,590,224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,569,319,550,202,594,227,598,237,0.0,0.0
Toby Collyer,Man Utd,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,423,8498,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,622,247,615,247,595,238,625,248,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,435,257,588,228,628,251,608,243,0.0,0.0
Antony Antony,Man Utd,MID,5.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1511,10072,0,90,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Real Betis permanently.,733,325,733,325,734,325,734,325,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,106,73,728,322,734,325,532,193,0.0,0.0
Reiss Nelson,Brentford,MID,4.8,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7005,12705,193,252,-0.2,0.2,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,669,283,662,282,644,274,672,284,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,362,227,637,264,671,283,453,151,0.0,0.0
Marcus Rashford,Man Utd,MID,7.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1940,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Barcelona on loan for the rest of the season,742,329,742,329,742,329,742,329,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,32,18,738,327,742,329,670,284,0.0,0.0
Ellery Balcombe,Brentford,GKP,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9074,13228,210,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,488,52,472,38,439,26,490,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,638,58,437,46,494,52,317,46,0.0,0.0
Romain Faivre,Bournemouth,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3740,16409,0,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Al Taawoun permanently.,614,240,606,240,586,231,617,241,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,423,250,580,221,620,244,495,172,0.0,0.0
Harry Tyrer,Everton,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2247,5174,59,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,494,56,478,42,445,30,496,56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,647,62,444,50,500,56,449,70,0.0,0.0
Alex A.Murphy,Newcastle,DEF,3.9,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26643,50534,863,1963,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,450,168,430,164,398,156,452,167,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,729,231,398,148,456,168,207,78,0.0,0.0
Harrison Ashby,Newcastle,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7443,10158,39,925,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Thigh injury - Unknown return date,437,158,417,154,385,146,439,157,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,715,220,384,137,443,158,394,144,0.0,0.0
Will Dennis,Bournemouth,GKP,4.0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37921,43708,546,1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,493,55,477,41,444,29,495,55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,646,61,443,49,499,55,173,24,0.0,0.0
Callan McKenna,Bournemouth,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5644,8063,129,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,527,73,512,59,480,47,530,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,688,79,480,67,534,73,361,54,0.0,0.0
Seung-Soo Seung soo,Newcastle,MID,4.4,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29173,18660,886,1342,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,599,231,590,231,566,221,602,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,585,328,563,211,606,235,321,110,0.0,0.0
Alex Paulsen,Bournemouth,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1107,7847,0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,512,67,497,53,464,41,515,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,671,73,464,61,519,67,501,76,0.0,0.0
Aaron Ramsdale,Newcastle,GKP,4.8,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11998,55623,475,1554,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,673,84,667,78,649,71,676,84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,369,17,641,84,675,84,220,31,0.0,0.0
Sean Neave,Newcastle,FWD,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12463,20429,567,911,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,595,61,586,61,562,60,598,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,579,79,558,56,602,63,336,53,0.0,0.0
Illia Zabarnyi,Bournemouth,DEF,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7850,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Paris Saint-Germain permanently.,703,241,701,241,693,240,706,241,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,274,43,682,235,706,241,631,216,0.0,0.0
Joe White,Newcastle,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1030,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Leyton Orient on loan for the rest of the season.,619,244,612,244,592,235,622,245,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,430,254,585,225,625,248,712,311,0.0,0.0
Matai Akinmboni,Bournemouth,DEF,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9436,18471,267,674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,519,201,504,200,472,192,522,201,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,680,192,472,186,526,202,324,116,0.0,0.0
Garang Kuol,Newcastle,MID,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2219,6016,0,159,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Sparta Prague permanently.,588,224,579,224,555,214,591,225,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,570,320,551,203,595,228,582,222,0.0,0.0
Isaac Hayden,Newcastle,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1420,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has departed the club as a free agent.,604,234,595,234,572,224,607,235,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,398,243,568,214,611,238,704,304,0.0,0.0
Antoñito Antoñito C.,Newcastle,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,655,3143,0,62,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined KVC Westerlo on loan for the rest of the season.,696,300,691,300,680,295,699,301,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,355,223,672,286,698,300,640,266,0.0,0.0
Owen Bevan,Bournemouth,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5957,10019,376,445,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,448,166,428,162,396,154,450,165,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,726,228,395,145,454,166,383,138,0.0,0.0
Julián J.Araujo,Bournemouth,DEF,3.9,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23079,81284,790,2219,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,435,156,415,152,383,144,437,155,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,713,218,382,135,441,156,198,76,0.0,0.0
Chris Mepham,Bournemouth,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1400,13832,0,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined West Bromwich Albion permanently.,486,187,470,185,437,176,488,186,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,636,167,435,168,492,187,477,177,0.0,0.0
